poiID,poiCat,poiLon,poiLat
3794,UNK,116.16,40.32
3795,UNK,116.17,40.31
3796,UNK,116.18,40.31
3797,UNK,116.18,40.3
3798,UNK,116.2,40.29
3799,UNK,116.21,40.28
3800,UNK,116.17,40.32
3801,UNK,116.12,40.34
3802,UNK,116.08,40.4
3803,UNK,115.96,39.68
3804,UNK,115.95,39.68
3805,UNK,115.94,39.68
3806,UNK,115.93,39.69
3807,UNK,115.93,39.7
3808,UNK,115.92,39.71
3809,UNK,115.92,39.72
3810,UNK,115.93,39.68
3811,UNK,115.94,39.67
3812,UNK,115.94,39.66
3813,UNK,115.93,39.66
3814,UNK,115.93,39.65
3815,UNK,115.92,39.65
3816,UNK,115.92,39.64
3817,UNK,115.92,39.63
3818,UNK,115.61,39.65
3819,UNK,115.6,39.64
3820,UNK,115.6,39.63
3821,UNK,115.59,39.63
3822,UNK,115.59,39.64
3823,UNK,116.35,40.4
3824,UNK,116.36,40.39
3825,UNK,116.36,40.38
3826,UNK,116.36,40.37
3827,UNK,116.36,40.36
3828,UNK,116.35,40.35
3829,UNK,116.34,40.34
3830,UNK,116.35,40.33
3831,UNK,116.34,40.33
3832,UNK,116.34,40.32
3833,UNK,116.52,40.0
3834,UNK,116.05,40.01
3835,UNK,116.04,40.02
3836,UNK,116.04,40.03
3837,UNK,116.04,40.04
3838,UNK,116.03,40.04
3839,UNK,116.03,40.05
3840,UNK,116.03,40.06
3841,UNK,116.04,40.06
3842,UNK,116.03,40.08
3843,UNK,116.02,40.05
3844,UNK,116.01,40.05
3845,UNK,116.26,40.31
3846,UNK,116.27,40.32
3847,UNK,116.27,40.33
3848,UNK,116.28,40.33
3849,UNK,116.29,40.33
3850,UNK,116.29,40.34
3851,UNK,116.29,40.35
3852,UNK,116.3,40.35
3853,UNK,116.31,40.37
3854,UNK,116.32,40.37
3855,UNK,116.33,40.37
3856,UNK,116.34,40.37
3857,UNK,116.35,40.36
3858,UNK,116.36,40.4
3859,UNK,116.34,40.4
3860,UNK,116.34,40.41
3861,UNK,116.33,40.41
3862,UNK,116.32,40.41
3863,UNK,116.31,40.41
3864,UNK,116.39,40.28
3865,UNK,116.73,40.34
3866,UNK,116.76,40.35
3867,UNK,116.81,40.37
3868,UNK,116.81,40.39
3869,UNK,116.83,40.4
3870,UNK,116.86,40.4
3871,UNK,116.87,40.39
3872,UNK,116.91,40.38
3873,UNK,116.92,40.38
3874,UNK,116.93,40.37
3875,UNK,116.94,40.37
3876,UNK,116.96,40.37
3877,UNK,116.97,40.37
3878,UNK,116.98,40.37
3879,UNK,116.99,40.36
3880,UNK,117.01,40.36
3881,UNK,117.02,40.36
3882,UNK,117.02,40.37
3883,UNK,117.03,40.37
3884,UNK,117.04,40.37
3885,UNK,117.05,40.38
3886,UNK,117.06,40.38
3887,UNK,117.07,40.39
3888,UNK,117.08,40.39
3889,UNK,117.09,40.39
3890,UNK,117.1,40.39
3891,UNK,117.11,40.4
3892,UNK,117.12,40.4
3893,UNK,117.13,40.41
3894,UNK,117.15,40.42
3895,UNK,117.16,40.42
3896,UNK,117.17,40.42
3897,UNK,117.18,40.42
3898,UNK,117.19,40.42
3899,UNK,116.2,39.85
3900,UNK,116.19,39.85
3901,UNK,116.18,39.85
3902,UNK,116.16,39.86
3903,UNK,116.14,39.86
3904,UNK,116.13,39.86
3905,UNK,116.12,39.86
3906,UNK,116.11,39.86
3907,UNK,116.11,39.87
3908,UNK,116.1,39.87
3909,UNK,116.12,39.85
3910,UNK,116.18,39.86
3911,UNK,116.67,40.4
3912,UNK,116.15,40.06
3913,UNK,116.14,40.06
3914,UNK,116.13,40.06
3915,UNK,116.23,40.05
3916,UNK,116.4,40.08
3917,UNK,116.19,39.98
3918,UNK,116.02,40.01
3919,UNK,116.0,40.01
3920,UNK,115.79,40.0
3921,UNK,115.77,39.99
3922,UNK,115.7,39.99
3923,UNK,115.7,40.0
3924,UNK,115.7,40.01
3925,UNK,115.71,40.02
3926,UNK,115.7,40.03
3927,UNK,115.71,40.03
3928,UNK,115.71,40.04
3929,UNK,115.71,40.05
3930,UNK,115.7,40.05
3931,UNK,115.71,40.06
3932,UNK,115.72,40.07
3933,UNK,115.7,40.06
3934,UNK,115.69,40.06
3935,UNK,115.69,40.05
3936,UNK,115.68,40.05
3937,UNK,115.73,40.08
3938,UNK,115.74,40.08
3939,UNK,115.74,40.09
3940,UNK,115.75,40.09
3941,UNK,115.76,40.09
3942,UNK,116.43,40.03
3943,UNK,116.01,39.97
3944,UNK,115.98,39.99
3945,UNK,115.95,39.98
3946,UNK,115.94,39.98
3947,UNK,115.94,39.97
3948,UNK,115.93,39.96
3949,UNK,115.92,39.96
3950,UNK,115.91,39.95
3951,UNK,115.9,39.95
3952,UNK,115.89,39.95
3953,UNK,115.88,39.94
3954,UNK,115.87,39.94
3955,UNK,115.86,39.94
3956,UNK,115.85,39.94
3957,UNK,115.85,39.93
3958,UNK,115.84,39.93
3959,UNK,115.89,39.94
3960,UNK,115.93,39.97
3961,UNK,115.96,39.97
3962,UNK,115.89,39.96
3963,UNK,115.88,39.96
3964,UNK,115.88,39.97
3965,UNK,116.27,40.25
3966,UNK,116.27,40.26
3967,UNK,116.27,40.27
3968,UNK,116.29,40.27
3969,UNK,116.29,40.26
3970,UNK,116.28,40.26
3971,UNK,116.51,39.88
3972,UNK,116.07,39.77
3973,UNK,116.19,39.97
3974,UNK,116.21,40.05
3975,UNK,115.92,40.21
3976,UNK,115.91,40.22
3977,UNK,115.9,40.22
3978,UNK,115.88,40.23
3979,UNK,116.23,39.75
3980,UNK,116.22,39.81
3981,UNK,116.53,40.0
3982,UNK,116.61,40.01
3983,UNK,116.63,40.01
3984,UNK,116.36,40.13
3985,UNK,116.09,39.91
3986,UNK,116.13,39.88
3987,UNK,116.1,39.86
3988,UNK,116.35,40.1
3989,UNK,116.38,40.39
3990,UNK,116.37,40.41
3991,UNK,116.2,39.95
3992,UNK,116.33,40.11
3993,UNK,116.09,39.79
3994,UNK,116.08,39.79
3995,UNK,116.08,39.8
3996,UNK,116.09,39.8
3997,UNK,116.42,39.81
3998,UNK,116.47,39.75
3999,UNK,116.49,40.05
4000,UNK,116.87,40.27
4001,UNK,116.89,40.3
4002,UNK,116.92,40.35
4003,UNK,116.94,40.36
4004,UNK,116.97,40.36
4005,UNK,116.98,40.35
4006,UNK,116.31,40.32
4007,UNK,116.81,39.66
4008,UNK,116.83,39.63
4009,UNK,116.9,39.63
4010,UNK,116.94,39.63
4011,UNK,116.96,39.64
4012,UNK,116.97,39.65
4013,UNK,116.99,39.66
4014,UNK,117.01,39.68
4015,UNK,116.08,40.01
4016,UNK,115.95,40.33
4017,UNK,116.13,39.91
4018,UNK,116.08,40.04
4019,UNK,116.06,40.03
4020,UNK,116.03,40.03
4021,UNK,116.13,39.82
4022,UNK,116.11,39.8
4023,UNK,116.09,39.78
4024,UNK,116.11,40.03
4025,UNK,116.06,40.05
4026,UNK,116.02,40.06
4027,UNK,115.99,40.06
4028,UNK,116.21,40.01
4029,UNK,115.87,40.1
4030,UNK,115.82,40.11
4031,UNK,116.23,40.09
4032,UNK,116.21,40.13
4033,UNK,116.19,40.15
4034,UNK,116.72,40.0
4035,UNK,116.23,40.1
4036,UNK,116.3,40.21
4037,UNK,116.57,39.8
4038,UNK,116.3,40.24
4039,UNK,116.31,40.24
4040,UNK,116.3,40.25
4041,UNK,116.31,40.25
4042,UNK,116.29,40.25
4043,UNK,116.3,40.26
4044,UNK,116.02,39.91
4045,UNK,115.84,40.02
4046,UNK,115.75,39.98
4047,UNK,115.74,39.98
4048,UNK,115.92,40.12
4049,UNK,115.88,40.13
4050,UNK,115.99,40.37
4051,UNK,116.67,40.18
4052,UNK,116.2,39.96
4053,UNK,116.62,39.93
4054,UNK,117.08,39.79
4055,UNK,116.64,39.87
4056,UNK,116.4,40.22
4057,UNK,116.57,40.0
4058,UNK,116.51,39.94
4059,UNK,116.49,39.95
4060,UNK,116.14,40.12
4061,UNK,116.14,40.14
4062,UNK,116.48,40.26
4063,UNK,116.53,40.28
4064,UNK,116.69,40.43
4065,UNK,116.7,40.45
4066,UNK,116.75,40.47
4067,UNK,117.11,40.39
4068,UNK,117.04,40.38
4069,UNK,117.0,40.36
4070,UNK,116.99,40.37
4071,UNK,116.95,40.37
4072,UNK,116.9,40.38
4073,UNK,116.86,40.39
4074,UNK,116.85,40.4
4075,UNK,116.8,40.37
4076,UNK,116.74,40.34
4077,UNK,116.84,40.36
4078,UNK,116.85,39.94
4079,UNK,116.9,39.95
4080,UNK,117.05,39.97
4081,UNK,117.09,39.97
4082,UNK,117.11,39.98
4083,UNK,117.14,39.98
4084,UNK,117.16,39.98
4085,UNK,116.62,39.89
4086,UNK,116.39,39.7
4087,UNK,116.09,40.18
4088,UNK,116.08,40.17
4089,UNK,116.06,40.17
4090,UNK,116.05,40.17
4091,UNK,116.04,40.18
4092,UNK,116.03,40.19
4093,UNK,116.02,40.19
4094,UNK,116.01,40.2
4095,UNK,116.0,40.2
4096,UNK,115.99,40.21
4097,UNK,115.99,40.22
4098,UNK,115.98,40.22
4099,UNK,115.98,40.23
4100,UNK,115.97,40.24
4101,UNK,115.96,40.24
4102,UNK,115.95,40.24
4103,UNK,116.02,40.2
4104,UNK,116.07,40.17
4105,UNK,116.1,40.18
4106,UNK,116.13,40.18
4107,UNK,116.13,40.19
4108,UNK,117.16,39.78
4109,UNK,116.08,40.11
4110,UNK,116.08,40.12
4111,UNK,116.43,40.17
4112,UNK,116.04,40.0
4113,UNK,116.05,40.02
4114,UNK,116.1,40.25
4115,UNK,116.09,40.25
4116,UNK,116.08,40.26
4117,UNK,116.09,40.26
4118,UNK,116.08,40.25
4119,UNK,116.1,40.24
4120,UNK,116.07,40.23
4121,UNK,116.07,40.22
4122,UNK,116.06,40.22
4123,UNK,116.06,40.21
4124,UNK,116.07,40.21
4125,UNK,116.05,40.21
4126,UNK,116.04,40.2
4127,UNK,116.03,40.2
4128,UNK,116.01,40.19
4129,UNK,115.99,40.2
4130,UNK,116.03,40.18
4131,UNK,116.05,40.18
4132,UNK,116.16,40.1
4133,UNK,116.77,40.41
4134,UNK,116.75,40.41
4135,UNK,116.75,40.39
4136,UNK,116.75,40.38
4137,UNK,116.43,40.11
4138,UNK,116.08,40.18
4139,UNK,116.32,40.11
4140,UNK,116.32,40.12
4141,UNK,116.32,40.13
4142,UNK,116.33,40.13
4143,UNK,116.34,40.13
4144,UNK,116.32,40.14
4145,UNK,116.31,40.14
4146,UNK,116.25,40.09
4147,UNK,116.39,40.07
4148,UNK,116.38,40.08
4149,UNK,116.26,40.11
4150,UNK,116.42,40.24
4151,UNK,116.5,40.26
4152,UNK,116.46,40.41
4153,UNK,116.45,40.42
4154,UNK,116.44,40.42
4155,UNK,116.44,40.41
4156,UNK,116.43,40.41
4157,UNK,116.42,40.41
4158,UNK,116.41,40.41
4159,UNK,116.4,40.41
4160,UNK,116.39,40.41
4161,UNK,116.39,40.4
4162,UNK,116.38,40.4
4163,UNK,116.37,40.39
4164,UNK,116.34,40.42
4165,UNK,116.35,40.34
4166,UNK,116.33,40.32
4167,UNK,116.4,40.26
4168,UNK,115.71,39.99
4169,UNK,115.71,40.01
4170,UNK,115.7,40.02
4171,UNK,115.71,40.07
4172,UNK,115.73,40.07
4173,UNK,115.74,40.07
4174,UNK,115.74,40.06
4175,UNK,115.75,40.07
4176,UNK,115.75,40.06
4177,UNK,115.75,40.05
4178,UNK,115.74,40.05
4179,UNK,115.74,40.04
4180,UNK,115.75,40.04
4181,UNK,115.76,40.04
4182,UNK,115.76,40.03
4183,UNK,115.77,40.03
4184,UNK,115.78,40.02
4185,UNK,115.79,40.02
4186,UNK,115.8,40.02
4187,UNK,115.54,40.43
4188,UNK,115.55,40.42
4189,UNK,115.57,40.41
4190,UNK,115.58,40.39
4191,UNK,115.59,40.38
4192,UNK,115.61,40.37
4193,UNK,115.62,40.35
4194,UNK,115.64,40.34
4195,UNK,115.66,40.35
4196,UNK,115.67,40.35
4197,UNK,115.69,40.34
4198,UNK,115.7,40.33
4199,UNK,115.72,40.33
4200,UNK,115.98,40.29
4201,UNK,116.52,40.07
4202,UNK,116.32,40.1
4203,UNK,117.0,39.96
4204,UNK,116.59,39.89
4205,UNK,116.66,40.17
4206,UNK,116.67,40.17
4207,UNK,116.68,40.17
4208,UNK,116.69,40.17
4209,UNK,116.26,40.32
4210,UNK,116.25,40.31
4211,UNK,116.25,40.28
4212,UNK,116.25,40.27
4213,UNK,116.26,40.27
4214,UNK,116.26,40.26
4215,UNK,116.23,40.3
4216,UNK,116.23,40.31
4217,UNK,116.22,40.31
4218,UNK,116.22,40.32
4219,UNK,116.22,40.33
4220,UNK,116.23,40.34
4221,UNK,116.24,40.34
4222,UNK,116.24,40.35
4223,UNK,116.24,40.36
4224,UNK,116.25,40.38
4225,UNK,116.24,40.38
4226,UNK,116.25,40.39
4227,UNK,116.26,40.39
4228,UNK,116.26,40.4
4229,UNK,116.26,40.41
4230,UNK,116.25,40.41
4231,UNK,116.25,40.42
4232,UNK,116.24,40.42
4233,UNK,116.23,40.43
4234,UNK,116.22,40.44
4235,UNK,116.22,40.45
4236,UNK,116.22,40.46
4237,UNK,116.22,40.47
4238,UNK,116.23,40.47
4239,UNK,116.35,40.48
4240,UNK,116.35,40.47
4241,UNK,116.34,40.47
4242,UNK,116.34,40.46
4243,UNK,116.33,40.46
4244,UNK,116.33,40.45
4245,UNK,116.32,40.44
4246,UNK,116.32,40.43
4247,UNK,116.33,40.43
4248,UNK,116.33,40.42
4249,UNK,116.26,40.15
4250,UNK,116.21,40.15
4251,UNK,116.66,39.91
4252,UNK,116.68,39.91
4253,UNK,116.37,40.11
4254,UNK,116.37,40.12
4255,UNK,116.36,40.12
4256,UNK,116.35,40.12
4257,UNK,116.38,39.7
4258,UNK,116.37,39.67
4259,UNK,116.39,39.79
4260,UNK,116.52,39.64
4261,UNK,116.61,40.26
4262,UNK,116.61,40.39
4263,UNK,116.1,40.04
4264,UNK,116.1,40.03
4265,UNK,116.1,40.0
4266,UNK,116.24,40.43
4267,UNK,116.07,40.12
4268,UNK,116.07,40.11
4269,UNK,116.57,40.11
4270,UNK,116.44,40.2
4271,UNK,116.0,40.07
4272,UNK,115.75,39.97
4273,UNK,115.64,39.89
4274,UNK,116.23,40.26
4275,UNK,116.24,40.25
4276,UNK,116.54,40.33
4277,UNK,116.57,40.4
4278,UNK,116.58,40.4
4279,UNK,116.6,40.4
4280,UNK,116.61,40.4
4281,UNK,115.77,40.47
4282,UNK,115.79,40.47
4283,UNK,115.88,40.41
4284,UNK,115.87,40.41
4285,UNK,115.86,40.41
4286,UNK,115.85,40.4
4287,UNK,115.86,40.4
4288,UNK,115.87,40.38
4289,UNK,115.86,40.38
4290,UNK,115.85,40.38
4291,UNK,116.35,40.13
4292,UNK,116.22,40.08
4293,UNK,116.19,40.06
4294,UNK,116.2,40.06
4295,UNK,116.19,40.08
4296,UNK,116.23,40.33
4297,UNK,116.66,40.29
4298,UNK,116.65,40.29
4299,UNK,116.66,40.39
4300,UNK,116.91,40.14
4301,UNK,116.92,40.14
4302,UNK,116.39,39.77
4303,UNK,116.38,39.72
4304,UNK,116.58,40.19
4305,UNK,116.67,40.22
4306,UNK,116.74,40.15
4307,UNK,116.87,39.83
4308,UNK,116.88,39.7
4309,UNK,116.79,39.91
4310,UNK,116.61,40.37
4311,UNK,116.62,40.37
4312,UNK,116.59,40.37
4313,UNK,116.58,40.37
4314,UNK,116.58,40.38
4315,UNK,116.58,40.39
4316,UNK,116.57,40.39
4317,UNK,116.56,40.31
4318,UNK,115.97,40.35
4319,UNK,115.98,40.34
4320,UNK,115.98,40.33
4321,UNK,115.97,40.33
4322,UNK,116.09,40.06
4323,UNK,116.09,40.07
4324,UNK,116.11,40.04
4325,UNK,116.67,40.41
4326,UNK,116.65,40.45
4327,UNK,116.7,40.11
4328,UNK,116.73,40.1
4329,UNK,116.01,40.0
4330,UNK,115.97,40.0
4331,UNK,115.7,39.98
4332,UNK,115.66,39.97
4333,UNK,115.65,39.97
4334,UNK,115.65,39.98
4335,UNK,115.64,39.99
4336,UNK,115.64,40.0
4337,UNK,115.58,39.93
4338,UNK,115.56,39.91
4339,UNK,115.56,39.9
4340,UNK,115.56,39.89
4341,UNK,115.55,39.88
4342,UNK,115.55,39.87
4343,UNK,115.56,39.86
4344,UNK,115.55,39.86
4345,UNK,115.55,39.85
4346,UNK,115.56,39.84
4347,UNK,115.56,39.85
4348,UNK,115.57,39.84
4349,UNK,115.58,39.84
4350,UNK,115.58,39.83
4351,UNK,115.59,39.83
4352,UNK,115.59,39.82
4353,UNK,115.6,39.82
4354,UNK,115.6,39.83
4355,UNK,115.56,39.87
4356,UNK,115.55,39.89
4357,UNK,116.84,39.63
4358,UNK,116.81,39.64
4359,UNK,116.79,39.66
4360,UNK,116.61,39.8
4361,UNK,116.59,39.81
4362,UNK,116.23,40.25
4363,UNK,116.3,40.1
4364,UNK,116.17,40.25
4365,UNK,116.17,40.26
4366,UNK,116.16,40.26
4367,UNK,116.16,40.28
4368,UNK,116.15,40.28
4369,UNK,116.17,40.01
4370,UNK,116.18,40.02
4371,UNK,116.19,40.02
4372,UNK,117.17,40.25
4373,UNK,117.2,40.12
4374,UNK,116.33,40.44
4375,UNK,116.23,40.48
4376,UNK,116.02,40.26
4377,UNK,116.03,40.25
4378,UNK,116.03,40.24
4379,UNK,116.52,39.86
4380,UNK,116.51,39.86
4381,UNK,116.55,39.86
4382,UNK,116.55,39.85
4383,UNK,116.05,40.2
4384,UNK,116.08,40.21
4385,UNK,116.09,40.21
4386,UNK,116.35,40.18
4387,UNK,116.36,40.18
4388,UNK,116.36,40.19
4389,UNK,116.45,40.13
4390,UNK,116.44,40.13
4391,UNK,116.44,40.14
4392,UNK,116.31,40.13
4393,UNK,116.3,40.13
4394,UNK,116.53,40.01
4395,UNK,116.66,39.76
4396,UNK,116.74,39.69
4397,UNK,116.76,39.68
4398,UNK,116.8,39.65
4399,UNK,116.67,39.75
4400,UNK,116.39,40.13
4401,UNK,116.42,40.15
4402,UNK,116.08,40.06
4403,UNK,116.06,40.06
4404,UNK,116.07,40.06
4405,UNK,116.16,40.31
4406,UNK,116.38,40.12
4407,UNK,116.4,40.11
4408,UNK,116.56,40.13
4409,UNK,116.21,40.14
4410,UNK,115.96,40.01
4411,UNK,115.82,39.94
4412,UNK,115.67,39.87
4413,UNK,116.95,40.39
4414,UNK,116.98,40.4
4415,UNK,117.0,40.39
4416,UNK,117.02,40.38
4417,UNK,117.1,40.4
4418,UNK,117.14,40.42
4419,UNK,117.16,40.43
4420,UNK,117.16,40.45
4421,UNK,117.16,40.46
4422,UNK,117.16,40.48
4423,UNK,117.16,40.44
4424,UNK,117.14,40.41
4425,UNK,117.06,40.39
4426,UNK,117.03,40.38
4427,UNK,117.01,40.39
4428,UNK,116.96,40.39
4429,UNK,116.94,40.4
4430,UNK,116.92,40.39
4431,UNK,116.07,40.18
4432,UNK,116.08,40.19
4433,UNK,116.05,40.15
4434,UNK,116.59,39.95
4435,UNK,116.59,39.96
4436,UNK,115.84,40.38
4437,UNK,115.83,40.38
4438,UNK,115.82,40.38
4439,UNK,115.85,40.39
4440,UNK,115.85,40.41
4441,UNK,115.9,40.45
4442,UNK,116.34,40.14
4443,UNK,116.37,40.14
4444,UNK,116.36,40.15
4445,UNK,116.35,40.15
4446,UNK,116.6,39.95
4447,UNK,116.6,39.94
4448,UNK,116.59,39.94
4449,UNK,116.58,40.22
4450,UNK,116.65,40.26
4451,UNK,116.77,40.27
4452,UNK,116.89,40.26
4453,UNK,116.88,40.03
4454,UNK,116.87,39.9
4455,UNK,116.88,39.77
4456,UNK,116.12,39.92
4457,UNK,116.14,39.91
4458,UNK,116.14,39.88
4459,UNK,116.14,39.87
4460,UNK,116.14,39.9
4461,UNK,116.61,40.13
4462,UNK,117.1,40.17
4463,UNK,117.1,40.18
4464,UNK,117.12,40.18
4465,UNK,117.13,40.18
4466,UNK,117.14,40.19
4467,UNK,117.16,40.19
4468,UNK,117.17,40.19
4469,UNK,117.19,40.2
4470,UNK,116.73,40.13
4471,UNK,116.71,40.13
4472,UNK,116.69,40.13
4473,UNK,116.67,40.13
4474,UNK,116.72,40.02
4475,UNK,116.61,39.93
4476,UNK,116.57,39.89
4477,UNK,116.35,39.66
4478,UNK,116.35,39.64
4479,UNK,116.78,40.34
4480,UNK,116.79,40.34
4481,UNK,117.14,39.79
4482,UNK,116.18,40.15
4483,UNK,116.2,40.16
4484,UNK,117.09,40.16
4485,UNK,117.08,40.17
4486,UNK,117.07,40.18
4487,UNK,117.06,40.19
4488,UNK,117.05,40.2
4489,UNK,117.04,40.22
4490,UNK,117.04,40.23
4491,UNK,117.04,40.24
4492,UNK,117.05,40.25
4493,UNK,117.03,40.24
4494,UNK,117.03,40.22
4495,UNK,117.04,40.19
4496,UNK,117.04,40.18
4497,UNK,117.05,40.17
4498,UNK,117.06,40.12
4499,UNK,116.52,39.94
4500,UNK,116.65,40.23
4501,UNK,116.67,40.2
4502,UNK,116.68,40.18
4503,UNK,116.69,40.14
4504,UNK,116.44,39.81
4505,UNK,116.66,40.13
4506,UNK,116.67,40.12
4507,UNK,116.68,40.13
4508,UNK,116.7,40.13
4509,UNK,116.72,40.13
4510,UNK,116.16,39.84
4511,UNK,115.78,40.32
4512,UNK,115.71,40.33
4513,UNK,115.65,40.34
4514,UNK,115.63,40.35
4515,UNK,115.62,40.36
4516,UNK,115.6,40.38
4517,UNK,115.57,40.4
4518,UNK,115.56,40.42
4519,UNK,117.0,40.46
4520,UNK,116.99,40.46
4521,UNK,116.99,40.45
4522,UNK,117.0,40.45
4523,UNK,116.24,40.05
4524,UNK,116.61,40.09
4525,UNK,116.08,39.66
4526,UNK,116.61,40.08
4527,UNK,116.4,39.75
4528,UNK,116.4,39.73
4529,UNK,116.41,39.71
4530,UNK,116.06,39.73
4531,UNK,116.05,39.73
4532,UNK,116.05,39.74
4533,UNK,116.04,39.74
4534,UNK,116.04,39.75
4535,UNK,116.03,39.76
4536,UNK,116.03,39.77
4537,UNK,116.03,39.78
4538,UNK,116.02,39.79
4539,UNK,116.01,39.79
4540,UNK,116.0,39.79
4541,UNK,115.99,39.79
4542,UNK,115.98,39.8
4543,UNK,115.98,39.81
4544,UNK,115.98,39.82
4545,UNK,115.97,39.82
4546,UNK,115.96,39.82
4547,UNK,115.95,39.82
4548,UNK,115.94,39.82
4549,UNK,115.93,39.82
4550,UNK,115.92,39.82
4551,UNK,115.91,39.82
4552,UNK,115.9,39.82
4553,UNK,115.88,39.82
4554,UNK,115.88,39.81
4555,UNK,115.87,39.81
4556,UNK,115.86,39.8
4557,UNK,115.86,39.81
4558,UNK,115.85,39.82
4559,UNK,115.83,39.82
4560,UNK,115.82,39.82
4561,UNK,115.82,39.81
4562,UNK,115.81,39.82
4563,UNK,115.81,39.83
4564,UNK,115.8,39.83
4565,UNK,115.8,39.82
4566,UNK,115.79,39.82
4567,UNK,115.79,39.81
4568,UNK,115.78,39.81
4569,UNK,115.78,39.8
4570,UNK,115.78,39.79
4571,UNK,115.77,39.79
4572,UNK,115.77,39.78
4573,UNK,115.77,39.77
4574,UNK,115.76,39.77
4575,UNK,115.76,39.76
4576,UNK,115.75,39.75
4577,UNK,115.74,39.74
4578,UNK,115.74,39.73
4579,UNK,115.73,39.72
4580,UNK,115.72,39.72
4581,UNK,115.71,39.72
4582,UNK,115.71,39.73
4583,UNK,115.7,39.73
4584,UNK,115.69,39.73
4585,UNK,115.68,39.73
4586,UNK,115.67,39.73
4587,UNK,115.66,39.73
4588,UNK,115.65,39.74
4589,UNK,115.64,39.74
4590,UNK,115.63,39.74
4591,UNK,115.63,39.75
4592,UNK,115.63,39.76
4593,UNK,115.62,39.76
4594,UNK,115.63,39.77
4595,UNK,115.63,39.78
4596,UNK,115.62,39.79
4597,UNK,115.61,39.8
4598,UNK,115.61,39.81
4599,UNK,115.6,39.81
4600,UNK,115.58,39.81
4601,UNK,115.57,39.81
4602,UNK,115.58,39.8
4603,UNK,115.59,39.81
4604,UNK,115.75,39.76
4605,UNK,115.84,39.82
4606,UNK,115.92,39.81
4607,UNK,115.99,39.82
4608,UNK,116.0,39.82
4609,UNK,116.01,39.82
4610,UNK,116.02,39.81
4611,UNK,116.03,39.81
4612,UNK,116.04,39.81
4613,UNK,116.06,39.81
4614,UNK,116.1,39.79
4615,UNK,116.12,39.79
4616,UNK,116.13,39.79
4617,UNK,116.14,39.79
4618,UNK,116.14,39.8
4619,UNK,116.16,39.8
4620,UNK,116.2,40.03
4621,UNK,116.2,40.02
4622,UNK,116.57,40.23
4623,UNK,116.84,40.28
4624,UNK,116.95,40.24
4625,UNK,116.07,40.07
4626,UNK,116.05,40.07
4627,UNK,116.05,40.08
4628,UNK,116.25,40.11
4629,UNK,116.22,40.38
4630,UNK,116.21,40.37
4631,UNK,116.21,40.35
4632,UNK,116.21,40.34
4633,UNK,116.32,40.24
4634,UNK,116.32,40.23
4635,UNK,116.33,40.21
4636,UNK,116.33,40.19
4637,UNK,116.34,40.23
4638,UNK,116.34,40.24
4639,UNK,116.35,40.24
4640,UNK,116.35,40.25
4641,UNK,116.35,40.26
4642,UNK,116.35,40.27
4643,UNK,116.35,40.3
4644,UNK,116.42,40.13
4645,UNK,116.41,40.13
4646,UNK,116.43,40.05
4647,UNK,116.44,40.06
4648,UNK,116.44,40.07
4649,UNK,116.44,40.1
4650,UNK,116.29,40.17
4651,UNK,116.28,40.2
4652,UNK,116.57,40.18
4653,UNK,115.84,40.13
4654,UNK,115.64,40.08
4655,UNK,116.63,39.63
4656,UNK,116.63,39.71
4657,UNK,116.62,39.77
4658,UNK,116.61,39.82
4659,UNK,116.61,39.88
4660,UNK,116.6,39.93
4661,UNK,116.88,39.63
4662,UNK,116.82,39.65
4663,UNK,116.68,39.63
4664,UNK,116.67,39.7
4665,UNK,116.65,39.82
4666,UNK,116.63,39.97
4667,UNK,116.66,40.14
4668,UNK,116.68,40.16
4669,UNK,116.58,40.18
4670,UNK,116.76,40.17
4671,UNK,116.81,40.07
4672,UNK,116.86,39.96
4673,UNK,116.87,39.84
4674,UNK,116.97,39.63
4675,UNK,116.85,39.67
4676,UNK,116.78,39.68
4677,UNK,116.71,39.71
4678,UNK,116.65,39.8
4679,UNK,116.61,39.83
4680,UNK,116.22,39.96
4681,UNK,116.09,39.9
4682,UNK,116.1,39.91
4683,UNK,116.62,39.94
4684,UNK,116.61,40.0
4685,UNK,116.39,40.21
4686,UNK,116.38,40.21
4687,UNK,116.37,40.21
4688,UNK,116.3,40.22
4689,UNK,116.29,40.21
4690,UNK,116.33,40.23
4691,UNK,115.96,40.37
4692,UNK,115.86,40.34
4693,UNK,115.68,40.34
4694,UNK,115.63,40.34
4695,UNK,115.6,40.37
4696,UNK,115.56,40.41
4697,UNK,115.54,40.42
4698,UNK,115.53,40.4
4699,UNK,115.55,40.4
4700,UNK,115.56,40.4
4701,UNK,115.57,40.39
4702,UNK,115.6,40.39
4703,UNK,115.61,40.38
4704,UNK,115.62,40.38
4705,UNK,115.63,40.38
4706,UNK,115.63,40.37
4707,UNK,115.64,40.37
4708,UNK,115.66,40.36
4709,UNK,115.67,40.36
4710,UNK,115.68,40.36
4711,UNK,115.69,40.36
4712,UNK,115.71,40.36
4713,UNK,115.72,40.37
4714,UNK,115.73,40.38
4715,UNK,115.73,40.39
4716,UNK,115.74,40.4
4717,UNK,115.74,40.41
4718,UNK,115.75,40.41
4719,UNK,115.76,40.42
4720,UNK,115.77,40.43
4721,UNK,115.78,40.43
4722,UNK,115.78,40.44
4723,UNK,115.84,40.46
4724,UNK,116.05,40.43
4725,UNK,116.1,40.36
